,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
70,4.114269828796386,2.1674699464971074,0.0483288049697876,0.01222911282659047,2.1,0.08499999999999999,3,15,100,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 3, 'min_child_weight': 15, 'n_estimators': 100}",-63.69998193968738,-0.6267095924316992,-23.21236815605228,-57.290725915150645,-136.7406803748696,-16.544417433812725,-23.474921006505628,-3.756103269418716,-53.455511444918436,-11.687758090957427,-39.04891772238046,38.938347501022236,38,-0.013977860161904441,-0.038954666150944686,-0.06133930501475089,-0.07200797798707702,-0.13414097176078713,-0.27589750441094574,-0.3373840275012572,-0.5449354845170246,-0.6328705607086245,-0.7816154940618054,-0.2893123852275122,0.2626761824139775
71,7.528534960746765,3.5987952337269746,0.05201499462127686,0.025792153792708446,2.1,0.08499999999999999,3,15,300,"{'gamma': 2.1, 'learning_rate': 0.08499999999999999, 'max_depth': 3, 'min_child_weight': 15, 'n_estimators': 300}",-63.69998193968738,-0.6267095924316992,-23.21236815605228,-57.290725915150645,-136.7406803748696,-16.544417433812725,-23.64498793495236,-3.647996999866494,-53.161129170329474,-11.777069599744454,-39.034606711689705,38.92434500559657,37,-0.013977860161904441,-0.038954666150944686,-0.06133930501475089,-0.07200797798707702,-0.13414097176078713,-0.27589750441094574,-0.3317369041065619,-0.5033222156325238,-0.5945416607080192,-0.731893353730148,-0.2757812419663662,0.24428489488921962
72,3.084938168525696,1.0231725638782274,0.048431563377380374,0.020535265827340908,3.1,0.01,2,5,100,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",-69.67099198586115,-18.449869994970253,-73.50594976131663,-214.0898106259971,-449.4047853330725,-324.19424886325913,-824.7495652726503,-287.5566816381564,-1749.3379052284681,-1447.681374279039,-545.864118298279,574.690124396423,106,-0.13224010448708118,-4.228591892180874,-6.533852018442602,-10.615008125081038,-22.085800080092405,-45.037689483865314,-67.83113329253575,-109.91694336167787,-123.774762734659,-190.02328865939873,-58.017930975242066,60.94298991184466
73,7.050234937667847,2.621775713156542,0.041982388496398924,0.010254977783440276,3.1,0.01,2,5,300,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 300}",-64.3321001184919,-0.4587541441733265,-31.592600289203816,-86.75073850948964,-191.16568382232998,-50.08165230588851,-108.67569499677651,-21.006082479692505,-275.88690030861045,-115.81873153904407,-94.57689385137006,80.02901796885415,85,-0.017470319494265175,-0.17890820090812473,-0.2482438310382438,-0.39732243371106124,-0.8419228502138935,-1.8997195543847467,-2.7604454940311753,-4.144183932439431,-4.8173153080900235,-6.920261110616013,-2.2225793034926977,2.259686809014609
74,2.5887089729309083,0.9747475414565048,0.05012080669403076,0.026733156553742532,3.1,0.01,2,10,100,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'n_estimators': 100}",-69.67099198586115,-18.449869994970253,-73.50594976131663,-214.0898106259971,-449.4047853330725,-324.19424886325913,-824.7495652726503,-287.5566816381564,-1749.3379052284681,-1447.681374279039,-545.864118298279,574.690124396423,106,-0.13224010448708118,-4.228591892180874,-6.533852018442602,-10.615008125081038,-22.085800080092405,-45.037689483865314,-67.83113329253575,-109.91694336167787,-123.774762734659,-190.02328865939873,-58.017930975242066,60.94298991184466
75,7.074976825714112,2.9331702398368686,0.05228214263916016,0.020703328836074824,3.1,0.01,2,10,300,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 10, 'n_estimators': 300}",-64.3321001184919,-0.4587541441733265,-31.592600289203816,-86.75073850948964,-191.16568382232998,-50.08165230588851,-108.67569499677651,-21.006082479692505,-275.88690030861045,-115.81873153904407,-94.57689385137006,80.02901796885415,85,-0.017470319494265175,-0.17890820090812473,-0.2482438310382438,-0.39732243371106124,-0.8419228502138935,-1.8997195543847467,-2.7604454940311753,-4.144183932439431,-4.8173153080900235,-6.920261110616013,-2.2225793034926977,2.259686809014609
76,2.503280186653137,0.8809613617339573,0.05111842155456543,0.025040770523403866,3.1,0.01,2,15,100,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 15, 'n_estimators': 100}",-69.67099198586115,-18.449869994970253,-73.50594976131663,-214.0898106259971,-449.4047853330725,-324.19424886325913,-824.7495652726503,-287.5566816381564,-1749.3379052284681,-1447.681374279039,-545.864118298279,574.690124396423,106,-0.13224010448708118,-4.228591892180874,-6.533852018442602,-10.615008125081038,-22.085800080092405,-45.037689483865314,-67.83113329253575,-109.91694336167787,-123.774762734659,-190.02328865939873,-58.017930975242066,60.94298991184466
77,6.8629457473754885,2.852036321575366,0.05080766677856445,0.011840709390885745,3.1,0.01,2,15,300,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 2, 'min_child_weight': 15, 'n_estimators': 300}",-64.3321001184919,-0.4587541441733265,-31.592600289203816,-86.75073850948964,-191.16568382232998,-50.08165230588851,-108.67569499677651,-21.006082479692505,-275.88690030861045,-115.81873153904407,-94.57689385137006,80.02901796885415,85,-0.017470319494265175,-0.17890820090812473,-0.2482438310382438,-0.39732243371106124,-0.8419228502138935,-1.8997195543847467,-2.7604454940311753,-4.144183932439431,-4.8173153080900235,-6.920261110616013,-2.2225793034926977,2.259686809014609
78,3.7222700357437133,1.1865280892859347,0.06643388271331788,0.05339712497912948,3.1,0.01,3,5,100,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100}",-68.9107438209005,-16.130080495018216,-65.75586753312798,-193.13506857836796,-394.28003813942604,-270.70488789034846,-601.8888571758143,-247.6122866802795,-1249.7343503373372,-1070.5381646785765,-417.8690345329197,407.5164282434079,100,-0.12404848986510401,-3.8212960728201546,-6.023060892312402,-9.54598437143349,-19.85774203674229,-38.714732510440825,-56.93656754836604,-94.01726307630878,-105.6622548456177,-165.9860380760906,-50.068898791999736,52.690730074047146
79,10.662015247344971,3.902695817454367,0.047642874717712405,0.013859691115637725,3.1,0.01,3,5,300,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300}",-64.29385209957235,-0.29540040394560013,-26.91188810638833,-73.50786770501743,-163.82915839299852,-29.967260840954083,-56.08168577155988,-12.60361478301122,-128.68402169302175,-54.19552216459281,-61.0370271961062,48.52321571602281,70,-0.017208908856355953,-0.12056457586320793,-0.18301518144091428,-0.2663783898600628,-0.5574208264184043,-1.1458129829179144,-1.5958049547058104,-2.5269464632408596,-2.8817093258689495,-4.196706315052418,-1.3491567924224896,1.3560712830091282
80,3.640649914741516,1.3339780954297467,0.035953736305236815,0.007436189013050569,3.1,0.01,3,10,100,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100}",-68.9107438209005,-16.130080495018216,-65.75586753312798,-193.13506857836796,-394.28003813942604,-270.70488789034846,-601.8888571758143,-247.6122866802795,-1249.7343503373372,-1070.5381646785765,-417.8690345329197,407.5164282434079,100,-0.12404848986510401,-3.8212960728201546,-6.023060892312402,-9.54598437143349,-19.85774203674229,-38.714732510440825,-56.93656754836604,-94.01726307630878,-105.6622548456177,-165.9860380760906,-50.068898791999736,52.690730074047146
81,10.37128438949585,3.332154675401535,0.05953769683837891,0.0387913656018099,3.1,0.01,3,10,300,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300}",-64.29385209957235,-0.29540040394560013,-26.91188810638833,-73.50786770501743,-163.82915839299852,-29.967260840954083,-56.08168577155988,-12.60361478301122,-128.68402169302175,-54.19552216459281,-61.0370271961062,48.52321571602281,70,-0.017208908856355953,-0.12056457586320793,-0.18301518144091428,-0.2663783898600628,-0.5574208264184043,-1.1458129829179144,-1.5958049547058104,-2.5269464632408596,-2.8817093258689495,-4.196706315052418,-1.3491567924224896,1.3560712830091282
82,3.854422163963318,1.304557005944705,0.04909572601318359,0.01618757197899308,3.1,0.01,3,15,100,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 15, 'n_estimators': 100}",-68.9107438209005,-16.130080495018216,-65.75586753312798,-193.13506857836796,-394.28003813942604,-270.70488789034846,-601.8888571758143,-247.6122866802795,-1249.7343503373372,-1070.5381646785765,-417.8690345329197,407.5164282434079,100,-0.12404848986510401,-3.8212960728201546,-6.023060892312402,-9.54598437143349,-19.85774203674229,-38.714732510440825,-56.93656754836604,-94.01726307630878,-105.6622548456177,-165.9860380760906,-50.068898791999736,52.690730074047146
83,10.493813848495483,4.218488788418061,0.041653227806091306,0.012018153437879589,3.1,0.01,3,15,300,"{'gamma': 3.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 15, 'n_estimators': 300}",-64.29385209957235,-0.2962082462511556,-26.91188810638833,-73.50786770501743,-163.82915839299852,-29.967260840954083,-56.08168577155988,-12.60361478301122,-128.68402169302175,-54.19552216459281,-61.037107980336756,48.52311459038106,72,-0.017208908856355953,-0.1206185297998758,-0.18301518144091428,-0.2663783898600628,-0.5574208264184043,-1.1458129829179144,-1.5958049547058104,-2.5269464632408596,-2.8817093258689495,-4.196706315052418,-1.3491621878161564,1.3560663949035412
84,2.4272921085357666,1.0214423419768504,0.048974609375,0.02976778595570931,3.1,0.08499999999999999,2,5,100,"{'gamma': 3.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 100}",-64.15518251469005,-0.8705876780116248,-22.907736308670064,-56.993088482325085,-133.93655896531226,-15.21874124329857,-23.54540247968052,-3.861996244914012,-48.974551290985175,-11.083047404717831,-38.154689261260515,38.2008799336612,21,-0.016513773715852633,-0.04374036524386592,-0.06731174599350201,-0.08082053810087375,-0.15811154485135462,-0.3407395128314036,-0.41978695968313967,-0.6850171026758558,-0.7601644890780423,-0.9466373387375365,-0.35188433709114275,0.32180232878998144
85,5.0448933124542235,2.3130462325177232,0.03762946128845215,0.0061327717598111745,3.1,0.08499999999999999,2,5,300,"{'gamma': 3.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 300}",-64.15518251469005,-0.8705876780116248,-22.907736308670064,-56.993088482325085,-133.93655896531226,-15.548131517958298,-24.450061056834592,-3.769758973725075,-47.71646787105054,-9.921377511315903,-38.02689508798935,38.20632435997052,16,-0.016513773715852633,-0.04374036524386592,-0.06731174599350201,-0.08082053810087375,-0.15811154485135462,-0.33315418813202563,-0.40188869041853187,-0.6367614489271856,-0.7092777358344795,-0.8779876584833756,-0.33255676897010467,0.2973577945731752
86,2.3272391080856325,1.0465594731436787,0.04096930027008057,0.013765269283621486,3.1,0.08499999999999999,2,10,100,"{'gamma': 3.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 10, 'n_estimators': 100}",-64.15518251469005,-0.8705876780116248,-22.907736308670064,-56.993088482325085,-133.6670179645937,-15.500860866768052,-22.12798431477267,-3.884292071000082,-48.93155953205222,-11.195199854328544,-38.02335095872122,38.162001407868864,15,-0.016513773715852633,-0.04374036524386592,-0.06731174599350201,-0.08082053810087375,-0.1586956140014775,-0.34424479753833753,-0.4230477294979786,-0.685817426106179,-0.7606049244478182,-0.9465718412995445,-0.352736875594543,0.32195302833098344
87,5.071610331535339,2.5054531501179302,0.03820395469665527,0.00677666130069197,3.1,0.08499999999999999,2,10,300,"{'gamma': 3.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 10, 'n_estimators': 300}",-64.15518251469005,-0.8705876780116248,-22.907736308670064,-56.993088482325085,-133.6670179645937,-15.236140474490341,-22.362861704705846,-3.790834050324142,-47.69677932237524,-10.750153411078717,-37.843038191126475,38.1741990344327,5,-0.016513773715852633,-0.04374036524386592,-0.06731174599350201,-0.08082053810087375,-0.1586956140014775,-0.33299782913591974,-0.4067716742386231,-0.6491219046477033,-0.7244222152345962,-0.8799217803956657,-0.336031744070808,0.3010015953907715
88,2.399467206001282,1.14722397774107,0.046859908103942874,0.01847036303022064,3.1,0.08499999999999999,2,15,100,"{'gamma': 3.1, 'learning_rate': 0.08499999999999999, 'max_depth': 2, 'min_child_weight': 15, 'n_estimators': 100}",-64.15518251469005,-0.8705876780116248,-22.66458528343986,-56.993088482325085,-133.33519471974057,-15.194965350410113,-23.80925473843399,-3.8374180227725443,-51.11344293438748,-11.12991246447681,-38.310363218868815,38.116831110301426,25,-0.016513773715852633,-0.04374036524386592,-0.06732338591578993,-0.08082053810087375,-0.1578300933943428,-0.34510150968818837,-0.425443593442346,-0.6889862748780984,-0.7630976395355753,-0.947647316256669,-0.3536504490171602,0.322897366520447
